knee_angle,hip_angle,elbow_angle,shoulder_angle,velocity,rom,exercise
108.41711927159047,151.1223766852854,166.64557408174448,17.418445677248776,101.27687174456545,80.4125736032151,knee_flexion
115.37111142581722,178.58698185209235,158.72753514420356,20.30114258463429,38.156159962436305,86.80217850244816,knee_flexion
103.16862540656145,151.34731858176988,163.05291180009112,29.84751128111674,108.08449928804053,77.43040097284745,knee_flexion
161.26339927028198,176.8033991909359,165.56575081159346,16.31858103661586,94.92136753220868,73.08306315838806,knee_flexion
119.8926183098968,152.83400004184546,172.40368834047078,15.249210318457294,113.04944655871572,52.048528750284234,knee_flexion
99.82063459291888,174.9333801637472,154.59852949873482,13.58536616315478,75.93210706729279,83.72810204187323,knee_flexion
105.71477325716586,159.30971018700285,173.32214514723532,29.436528521219348,65.08153048225765,47.19487512756254,knee_flexion
91.11490301665613,156.88968089996567,153.95466653359563,23.55317347225715,23.401575509138425,65.31649658103166,knee_flexion
145.54099485143092,167.43349827662706,155.99326954980174,26.082490523645255,88.69478425773818,76.94920019577708,knee_flexion
100.48462012458506,153.71261410951033,177.82687653019522,17.951563876498813,43.10435609590337,64.42920226757667,knee_flexion
143.0291370210866,178.6686977114091,158.59338680646164,28.496168586240543,12.734544052488195,67.75990211634124,knee_flexion
140.71800893448682,153.1769221125226,154.2101879119174,18.382286386326076,116.28551033574999,69.80212766171864,knee_flexion
164.6418577280169,174.13082746838913,164.02144804665875,25.695268985043747,11.962046237468652,45.45719983828675,knee_flexion
156.3542891906189,173.90451264975485,156.97922225899302,20.61539181198107,76.6617402770012,83.38694768880056,knee_flexion
138.24857258709807,162.3771470782104,161.22552130221547,18.5176417274702,81.71241281379716,83.37453158761625,knee_flexion
126.31175056610398,157.43518688854076,157.09987088992744,24.92028560486893,99.82256397663014,45.26390399270625,knee_flexion
95.32470855641425,167.83300991269357,154.38519732578095,26.493283809126826,44.13681413164819,47.19359664855713,knee_flexion
163.67763779899602,154.96595168205835,158.54160247013806,13.072267903841173,22.703907003189045,41.057400816822,knee_flexion
94.43163273314082,155.23924412807557,151.60145797881526,21.822876322219425,84.8785979479457,59.681522841601414,knee_flexion
115.43928775616395,165.1357871106669,176.25014826703824,27.02263253644412,14.782256821407113,49.074920479826204,knee_flexion
108.93958968835167,157.48162727496634,167.13697955228318,18.325248514063844,15.417953192035338,58.68070692297858,knee_flexion
131.900235897411,153.05015708711147,175.00375661365678,11.039237329302086,111.73260559198683,44.955657078993774,knee_flexion
157.48599612782021,177.0795943178285,179.38712041759777,26.04051760547187,95.74252948484619,72.12416379977739,knee_flexion
152.31970836625032,154.0365662523944,166.0820410784291,20.28445740380829,104.33293585348133,63.13996827967579,knee_flexion
120.80715968802828,169.1868981371133,157.99389952502537,12.795368219079137,62.566500142612036,60.84446842974425,knee_flexion
108.6055952423099,161.02535430345384,160.99177349478742,16.54991128825091,51.741048769962184,74.28716727279726,knee_flexion
113.75011796570283,178.46573780146022,177.49044058614533,19.61820856600157,46.11973255051577,66.77173949150016,knee_flexion
157.88483910188995,169.57762021680307,174.13175483841232,20.654445521314805,79.62093921943828,54.40778070912309,knee_flexion
148.79145298482325,156.07213779377156,170.84394386455494,27.21438136651788,24.53131210316983,70.71898702709599,knee_flexion
97.60765985839477,171.7714688481428,152.5347965647056,28.71879645401252,25.11487230415824,87.94401229545402,knee_flexion
154.07073408680773,167.81046013399063,173.4787231388864,25.902296779661718,114.06297690990633,52.66916769195936,knee_flexion
137.20607162866474,152.85147592693204,168.48497100072365,13.425826081855776,72.1445672619686,68.62152570169249,knee_flexion
127.27881223849819,165.6789532653937,172.91770170019765,25.98489433024133,64.1368537132972,69.97967207613061,knee_flexion
164.49889885520815,153.59200765503368,153.5131069770033,11.754180238215369,82.36496135445806,60.93041503951898,knee_flexion
151.94571329134746,170.13694239925778,160.00913274984714,27.967330947230714,93.87853617777175,53.526747045508785,knee_flexion
119.13536142176432,159.4331994061279,154.72834945875,12.955667450843833,112.97402097133184,61.895201859937664,knee_flexion
120.66558582219278,171.89057126032134,166.589791957587,28.722799736769243,95.83316433003314,63.96847820622702,knee_flexion
120.1087578784661,179.59894634772965,171.5328070801093,29.023893200076824,23.03264349387455,82.52668395953913,knee_flexion
140.9659107192966,153.6576503500534,167.64773999907663,23.721927302108977,11.353295447746312,62.71589809208733,knee_flexion
156.0319608957057,158.8607707603227,163.75644245395654,18.846282541357866,43.212013058674074,85.92209477577771,knee_flexion
152.50352283452128,153.31765232988332,179.9110397351272,27.584000486154906,41.229928165044285,81.84482898304691,knee_flexion
98.51356254971063,179.97314191422717,169.9705420831961,23.00250031117594,19.948479968254603,84.85166994483126,knee_flexion
92.31996025635755,157.2248417412344,154.29065625499905,25.535358813844372,31.802464993418766,85.53191135654427,knee_flexion
142.50152314619922,151.08488131484089,150.162895023861,11.03315834028798,76.65176954125005,80.07409054297077,knee_flexion
109.08422565019109,175.4822652876922,151.7169582045978,26.019277072833525,112.05749731895084,78.60541995521902,knee_flexion
145.84966271829097,175.1394065596615,151.204538986412,14.035642214381108,23.74160472362074,65.22654950964933,knee_flexion
149.61505026630755,168.90035533729196,175.53393299285804,13.104259848821817,90.80832011286778,49.6520745434452,knee_flexion
111.66070010542401,171.2971409184391,179.40614354696046,22.23087211954139,15.995034649042516,70.81544849637663,knee_flexion
93.38804412641336,176.52437134100452,171.28734855301863,13.462556928450065,20.089310640661786,49.17666144401595,knee_flexion
168.4021743643354,163.7568192737547,173.52242845024224,22.728166842155538,72.96544649545011,47.256512733252485,knee_flexion
165.6819562846476,159.04027897544154,167.34051647422626,23.995518891781323,81.41564707698397,87.02972048477592,knee_flexion
101.87511919360463,165.25058215340826,162.12103172222297,19.483374589652364,23.113927881751906,46.704730493638266,knee_flexion
112.2460436625006,159.14113811282493,162.8370964104405,22.219750940732567,79.80920291600893,60.590544829278514,knee_flexion
122.70264875429577,156.52885580090887,167.64918745227024,16.34081822634476,13.966581770510007,60.92000220784302,knee_flexion
127.93061400721362,156.76778604612633,167.17373799366348,21.315438008638417,87.22023992214085,72.3974241100605,knee_flexion
142.19464452168253,159.48642455472128,173.62296665957862,20.982887671993588,57.456001469787914,71.30062404705285,knee_flexion
118.85258675602034,165.38217733820275,172.1011706544666,27.728057734474156,111.31629170247108,65.18164625915496,knee_flexion
131.62200917924554,173.9961123229151,159.43352075232605,26.747647246901373,64.35558111691657,45.79283621676342,knee_flexion
95.76473176583549,175.2597963311839,151.66703750720635,15.612228722673118,46.75430445517004,48.64972225957969,knee_flexion
115.11146958415914,172.28077700175257,150.44048530680212,26.54346849041373,104.2202825932014,58.61307865957741,knee_flexion
102.28903192485079,168.02521223835242,153.59017667594682,17.29838722156505,115.42720989910697,89.77322362918186,knee_flexion
151.76839130836686,159.328845297623,170.62995147498276,24.108127309680256,52.66258646800147,72.04443172930797,knee_flexion
90.8582115980541,156.27172975806724,165.75264908901784,13.275026085165917,28.2497554664187,81.8152145275119,knee_flexion
169.13064021468844,166.67908284085345,175.1720919264514,29.80643328652545,25.575547742565217,62.41228066271755,knee_flexion
121.4058172673536,152.40147850938556,172.65990518384234,18.67558054645186,61.62596276094414,47.533648690662005,knee_flexion
104.47413217846945,177.21310866468644,151.33947266922837,14.657045698874125,42.12652633459812,64.50987712007932,knee_flexion
136.91561384118367,164.79869927552,152.52346003670647,14.87334908111427,102.79472232387953,71.87943502392295,knee_flexion
141.93192401074197,170.10609766054066,172.88709057118587,11.162169634428947,50.32692234258736,66.97637176308393,knee_flexion
117.07651866378609,175.33436619861558,164.47717525761882,25.372551789187582,103.72170685692859,65.2395741451749,knee_flexion
162.764179509708,167.61371821610942,175.50822896501165,16.811815911830486,64.86986543846336,66.57055205022888,knee_flexion
98.39837727168565,161.9565752010462,177.52013017655028,22.616644807294847,29.525724068066424,56.942781780480246,knee_flexion
105.32824077301599,150.74469395395718,177.8238137551208,18.96414656513743,43.82885796628648,69.92385957788683,knee_flexion
90.58515650344125,158.3406631980244,171.09100397096677,22.675395461385257,117.9986542296789,71.0178854829022,knee_flexion
128.2004698902186,172.84297689552022,177.0998361589216,24.413918934367032,115.95323459043176,79.10025853690885,knee_flexion
159.34411506095412,153.42312213550912,171.97240508981363,18.801773990547375,70.84141826524026,72.70512047411785,knee_flexion
167.58520933644556,179.53734244294873,158.64684736463715,24.675069948758324,92.49818917287955,57.32464306565244,knee_flexion
99.90958198913768,151.2284088085716,173.32029382587535,19.79399483633812,118.40941864444189,63.24867280968265,knee_flexion
168.2333583259072,162.3472800658218,173.8104645167992,11.696385446236642,71.10078811515403,80.10298934928622,knee_flexion
163.9761333775911,174.67749271852296,151.1091218160352,17.454046826134686,15.35683195452364,45.4641145557279,knee_flexion
144.02445029339873,171.39774588935094,173.2116204825488,27.309130961113258,91.33746153241609,80.0435796053316,knee_flexion
93.91709678586234,157.03605451323895,168.65693320125737,27.162506092496464,10.495013743362504,65.73146710581749,knee_flexion
144.18299194915178,150.8882186738584,162.04066672660164,27.912697627673936,83.87740897414446,51.88291816802987,knee_flexion
158.22249037055303,160.44094270228544,175.60034013432178,15.97887302237811,74.9352275971464,59.84700338739171,knee_flexion
111.98600406040536,176.59672686515609,155.62781045818474,11.696231824715262,47.61196324002264,75.88195738207838,knee_flexion
154.59452847810252,179.96230110200295,158.89086171033495,18.158839022625642,25.050340583258894,68.74359648115168,knee_flexion
169.8064029810334,171.02643030361975,167.85638521240116,17.84738185843588,110.68286363141102,64.84582980651747,knee_flexion
100.74935306504491,160.961353895974,152.01500006543301,14.039580753775631,11.943565909990342,62.66399582500817,knee_flexion
140.76322119614377,160.29877387136725,162.61145314515832,29.18418545689152,92.7159433732407,67.04283184724756,knee_flexion
112.76327000894602,176.90990396318986,157.05291350641977,16.50685461033354,109.99712958652434,66.47710276425362,knee_flexion
149.38543595343813,167.72234382491297,169.60317627028485,15.98766583029651,36.55092677893292,56.12461735843326,knee_flexion
102.4353251266738,176.2294309587242,158.49740799750342,21.229787888287692,97.11718676555115,79.19120546878568,knee_flexion
125.07090068673543,164.28771925760176,179.84105246805075,23.49194953958048,99.6102287429671,85.1276984609616,knee_flexion
153.00718689834713,155.55538034860703,166.86512201212716,12.037883146290898,81.82143392203983,87.76747140939055,knee_flexion
131.0185651440089,162.989174786033,151.0752825425449,29.195490446584408,21.330295254317466,42.053954665242344,knee_flexion
109.68532892039508,151.9659130175515,163.65353527235288,20.32175602514225,44.382694393144234,42.5480241287443,knee_flexion
98.92802945993813,161.53513133969784,151.8158535247961,23.96379451219827,32.77225956772932,55.10357843918192,knee_flexion
121.5300621742478,162.49828899207444,150.04982123024402,12.241407419973951,104.90410201149659,40.061653125595406,knee_flexion
130.65338846503,164.68506019521624,159.99282483031914,18.626540402928992,95.86392512792428,82.06018531074781,knee_flexion
110.82788347322,159.6747132290319,157.27448559085,19.597268011021303,85.15841934246943,51.41264377317103,knee_flexion
116.45885936438933,177.9115385276745,151.45707869540874,19.215392104791324,88.27138457564556,47.52270057787371,knee_flexion
93.78992160043855,154.14616114915592,177.56469580592048,10.185195636422469,30.7154172292487,41.56417564508223,knee_flexion
98.85035740497626,168.60447859884889,157.24916726217256,21.384241008613536,74.92149210427388,82.47176665448896,knee_flexion
90.37931143294992,175.601083780271,168.57357259280923,13.254869722099151,95.02311269488123,82.77457708952929,knee_flexion
110.34107870033259,177.56381042708043,163.63372290895973,22.068489086666432,118.3114486979408,58.07680393195997,knee_flexion
155.05274766560905,159.5519735348538,173.97640566724473,22.01467837725285,33.79912647479416,60.70130468946182,knee_flexion
115.41085074908494,152.3432517924109,150.8950431029909,16.929573108143618,12.093756259923524,48.27438787908875,knee_flexion
148.0146656680695,171.24273707050764,172.1574115937215,16.343063422599577,107.9021402829465,69.69152740142238,knee_flexion
100.08210733973013,154.31155984366603,170.79286280789105,13.458878728841562,65.80219717402477,89.58872379643554,knee_flexion
90.32060837866716,150.4973940569267,179.7925374579152,21.69277668268331,23.960097307036442,84.86510998770468,knee_flexion
160.43042401021538,166.08601239334126,168.6537608958227,15.463743830017528,15.557166600920567,69.72838044454322,knee_flexion
113.58041545622103,169.90863139981056,175.08735530527804,10.363210878287282,75.52851521543002,51.56402698434261,knee_flexion
159.9110798323041,157.60993519685485,168.32310399706256,21.07081680179223,53.57831500651738,73.8810381799897,knee_flexion
148.0615707772347,167.00813385958162,172.75266711554264,29.668341519858753,56.119962669088565,65.72915259427654,knee_flexion
90.99759023529705,173.88085668931134,165.60690201137982,18.159228607211304,20.347915939833538,84.48282108376986,knee_flexion
121.60057920324451,170.4774479462766,154.48122469104453,29.23099259082065,29.6285938004014,49.977099644974516,knee_flexion
158.71862884461711,177.37748232425793,156.36442222569903,19.39601776349656,90.68443950191129,83.91828669054007,knee_flexion
120.32421560298442,165.51058460548288,172.25149231559203,24.622719533055907,96.12561430286934,68.49669093207632,knee_flexion
98.36920774438201,177.1191987263412,175.96717617963085,25.96194871636666,20.984872487680242,50.21986835407146,knee_flexion
149.48802920861215,150.6942028374584,179.37673901121838,17.542893607113612,89.1243787059906,84.37855442440217,knee_flexion
121.57039105200658,159.57397465799,168.2622338669474,21.619787474961015,55.005397538727685,70.08873779338542,knee_flexion
164.83050956531957,164.0292076987979,155.90226542251895,17.544119657660076,53.351768085243044,46.55543465131099,knee_flexion
103.0297200443644,170.53686220181032,160.1843326262671,29.09796783711615,36.79564198944682,44.94622525524112,knee_flexion
150.28036504002063,176.4310815575361,158.34340070614462,14.04176203290956,30.43427483581959,66.10061506832562,knee_flexion
127.47333129974167,157.78319519563604,151.35519350968278,19.629826806525614,115.52655823991692,72.62596003763316,knee_flexion
129.64052453028947,153.3207622208885,157.57308871648763,15.895478991490855,94.12839078679578,83.83553986323096,knee_flexion
162.13134828531508,179.53705824752262,179.471000493136,29.05998265535963,17.900435455317282,46.88967679639026,knee_flexion
114.35732211808264,166.58694762193386,152.9093366611644,26.91593915604285,77.843179698504,67.11822011511025,knee_flexion
103.22490586938329,157.5976642320059,154.80936074946774,27.03866315589597,74.265064606734,76.75647137598168,knee_flexion
113.68262903280205,161.13757911264833,162.145648932796,25.200299434880698,94.95882864420248,50.340676375701584,knee_flexion
165.32310853904792,153.61966012331058,176.88366247270892,12.007912912996186,39.09937922664422,82.32392680339785,knee_flexion
104.359365787687,162.4070379392991,163.49577899832377,14.905179460464193,88.12697214695852,82.5667324701102,knee_flexion
159.96601118844575,160.17966437209682,165.92551182863443,14.968128077313029,36.927615170516,48.062703142596206,knee_flexion
165.20152086460118,176.6396648581674,173.32076139983076,20.35323042575458,63.966870706305905,66.4872833091249,knee_flexion
132.92544108616715,163.03689254093072,153.952644986762,12.51327705737072,114.74746874302517,64.10153797931753,knee_flexion
166.25644199241512,154.9073063313033,166.632496561198,14.154345067030786,37.85030667392617,41.50272893805894,knee_flexion
99.5162648592169,177.50545222887587,159.64598974446994,22.16258423829183,61.15155451882003,60.02256226226392,knee_flexion
132.55088730768546,155.61716833846026,179.6581169555873,26.36615737407726,91.57760960046669,63.437964850697625,knee_flexion
102.23016977010688,177.61997574820703,160.24161202145183,11.002133793938675,47.664404449169155,79.72285152479421,knee_flexion
139.81669959905665,172.5251575423458,173.80906151587132,14.239092221610852,111.61616477024982,61.89948014601863,knee_flexion
141.12109194113316,150.06926317760227,179.80105495233533,15.617927719283102,16.826941719417075,62.913102076825695,knee_flexion
100.32240457456334,154.56980130472726,168.9684843909063,17.858547831404664,111.40376951704945,55.9578247304035,knee_flexion
148.0944102707121,163.83298290464722,169.79853903387837,21.99390713431981,62.0062370034898,87.50305473122185,knee_flexion
117.41709142039647,155.3170650374782,170.34282182639484,26.920151226158175,14.427911393391614,62.48163442113403,knee_flexion
161.39901517498612,172.48855856768603,179.75423149492883,20.628276231944874,82.59952906812664,55.12401405689641,knee_flexion
165.80284797327937,160.9900646566961,172.15532138059885,18.06280408238164,71.80008230692992,75.98912675107731,knee_flexion
130.71473214010834,177.21258980728527,162.5790296378343,22.941435962866503,47.659867663005954,60.407833411550655,knee_flexion
125.20400865868419,153.77421054936855,152.7517103717702,23.34979846293516,82.10695121773576,73.14548571050477,knee_flexion
91.58131562741534,159.7964052801534,155.9342954177759,25.563028450880246,104.66934415357431,52.33401886130737,knee_flexion
143.42793270783892,153.88088410374823,158.2545757680514,12.77308992466839,41.187284325915215,73.73682736746389,knee_flexion
162.8261528148202,156.07567223772557,166.26237104852157,24.027822024868648,114.82147153341224,70.50302414435869,knee_flexion
110.40855448219045,168.7643447074181,159.61473485034048,29.522567813834154,53.96437486800006,74.27138603805071,knee_flexion
91.85820658774068,162.00184338404267,176.25322839967535,22.204548888664917,58.833717503557395,86.7968749717863,knee_flexion
158.31875009177833,159.66647021468816,166.33645206124018,19.796485121849255,79.54227501263486,56.70556334793778,knee_flexion
109.53640006127105,177.3801550576661,177.71623498495518,26.86645771523958,117.60248738410175,77.24957628898443,knee_flexion
151.17337828495997,172.87770275887922,164.4182289282692,19.129043890285434,36.42489037639035,72.24095971796453,knee_flexion
113.14561088818677,157.73425229107062,167.57884122288164,18.199647764500863,34.074226967409544,80.80280083764156,knee_flexion
158.84559354355008,155.03098559033342,150.225210984,16.722599370587474,97.72619192488278,81.95869331171622,knee_flexion
101.06632560928394,173.23007703549155,153.47112501928288,17.801251803130583,119.84704665131075,49.62954116154549,knee_flexion
102.31708660621011,162.68400997640381,168.59005577909585,28.658015648265064,117.89032600863376,43.482031829569735,knee_flexion
101.03980138783243,173.7221392168798,158.11896456812582,27.69698119012721,82.97985829519955,45.59224011903386,knee_flexion
156.60234279392057,155.29069140024228,162.7048618403896,21.0436985711866,65.08427639883061,74.30814578075751,knee_flexion
142.2149387895404,179.76126016584163,179.98265727672563,20.32918805271282,20.47189956569504,76.39216494843592,knee_flexion
168.13312625732715,159.54979162887062,163.8362665751272,18.495538496309116,15.65610700126223,73.61322156117224,knee_flexion
118.26701560547743,173.62391623894507,174.9636022584596,26.42461573195691,55.83325978438681,56.07728411204498,knee_flexion
149.90566237336438,174.0416830152817,164.73772339174099,27.860620390726062,25.82995656864141,83.953438982948,knee_flexion
97.6876186377505,154.60576566163843,166.0152003982188,11.3503696037483,15.80878115401214,40.02593720828528,knee_flexion
124.90533277554105,173.2387164387669,151.04515050839748,23.04515212931711,100.54400491578052,48.400042428893556,knee_flexion
101.74909878571233,175.82402920861608,174.69373829850284,20.778835325283737,100.11198672233783,44.63780387122474,knee_flexion
121.55852143510035,172.1339266831912,157.7235587797189,25.046578288671057,65.45964648298953,77.51329939741166,knee_flexion
127.17437102858636,161.03713020665452,156.57567649435896,14.167586828700301,92.66398916285355,45.94551740169803,knee_flexion
96.87858800887561,155.2887409506639,155.26039534361766,26.462152456137996,53.83572858216336,89.51942286802412,knee_flexion
100.976900623249,169.6061947708093,163.46188521603753,17.85836353394148,106.25926189594905,88.77978229141999,knee_flexion
159.8287167019343,155.76902037105398,156.623937636268,23.121477581901267,41.79919398020108,76.736256539029,knee_flexion
135.3136520647716,166.52726305471208,174.85640774516358,24.210655434853557,12.923554149702086,42.47295685730079,knee_flexion
138.12467619648126,164.58576226866828,157.80553966028975,18.373121746296032,93.37013506061466,81.33057423289651,knee_flexion
134.89784543120354,161.5610844257131,158.12090284485322,20.43836941538507,44.62245804208191,68.20475685236114,knee_flexion
144.13219060077103,151.98237632758185,150.03202395068243,14.245542776814858,108.3962647490659,72.31453816142796,knee_flexion
103.75682815496182,176.70791885470857,164.09867820862019,19.521835133573212,112.90961382269207,42.974334609167,knee_flexion
107.21426197029749,167.57313975464166,155.86459528746013,23.590540184179154,33.55015182703922,44.95784852994072,knee_flexion
106.55881277126718,162.68202102816187,155.2841489751924,12.693840498466946,104.6310074840835,56.01986017986539,knee_flexion
118.8606949214603,151.65811228503682,160.72108870506162,15.296143546431594,77.15335740759674,50.26951488362033,knee_flexion
161.06923624502724,177.88999862758666,152.9949317153037,12.148059125771544,22.68590819220868,70.9784628155156,knee_flexion
99.75751713676983,175.571469537908,172.62814544813676,26.39617716476048,67.86665795746231,89.83386057595767,knee_flexion
93.5340082355329,162.0379489255834,159.71810006812908,28.972909974252822,73.45470543473522,80.30954827223627,knee_flexion
103.62729549268151,179.35902431701317,164.95918640628946,19.873441525412915,116.79732014003116,59.03661806085725,knee_flexion
121.80200196439944,167.5425810841481,153.8415783164336,16.421712528237098,31.252915468964357,45.16417395535248,knee_flexion
159.2915685064816,167.6799349838243,160.76018374583734,18.173387547334258,57.46709040560901,71.65745910723547,knee_flexion
164.14155131911946,177.98338858970948,161.7447593859199,16.58524919195539,59.615115020378056,68.39671152142463,knee_flexion
126.94543291597986,169.76260229450102,166.6319707013929,16.414310933881524,48.03038863388959,58.92963937798655,knee_flexion
97.57118145995109,154.9818789724192,171.69341406436158,17.7819342304416,33.599286981615805,68.13362052874287,knee_flexion
150.44316339787417,157.72267087036113,174.80369645771233,28.550097192500992,75.71339819812248,73.44738294957898,knee_flexion
94.20607922584443,178.3655967306572,161.7745420279483,28.478008010908596,73.68752772252668,40.23093994216638,knee_flexion
93.08335994587486,170.41256417009765,166.880040414958,10.530648744121487,91.78059573446238,82.6072668534591,knee_flexion
129.71339859514467,163.97272321071765,150.16419326503882,25.732994249871986,46.3787673420716,83.93818098912698,knee_flexion
119.84484700464424,166.95233731892117,158.11025364597984,13.211766251698373,95.23986937194607,64.82952394231408,knee_flexion
132.91903390018007,178.96247860445206,178.9073973666646,27.11284243404807,30.637022204153695,69.713634715079,knee_flexion
160.251793972443,161.23391809346813,153.03318497806754,26.219258044798437,62.99399064983888,68.21963401795892,knee_flexion
168.57154370542756,168.21634291482218,162.74938156998303,17.399687356943957,55.93812219194502,45.919954158933436,knee_flexion
153.58004467340575,175.13150574561124,158.53191403720226,16.07593236819888,106.17676819682946,41.19851777639777,knee_flexion
131.63659550137822,163.91027144044503,170.7038030873538,13.26783400298909,83.51638148746692,58.836700393743826,knee_flexion
139.49718225357137,151.20285029618327,163.85181591553527,20.445017879647445,33.57590431404853,46.981182708956034,knee_flexion
105.07794424098411,160.32423234190043,152.90430447914915,28.946395914592088,54.549346764539905,80.44848012533745,knee_flexion
167.95336984870772,152.42205840008216,169.55008403804982,27.42818173482428,79.76578773634012,61.45130606787063,knee_flexion
124.48610861103506,151.07696658022076,166.03802253867826,29.87085993573695,115.45782785691274,42.01996144210816,knee_flexion
146.46376029035906,159.05294600090792,177.0896746021841,10.902294914185571,112.94615122121886,81.87378718938885,knee_flexion
99.40035058020813,151.794730119519,175.04122992980808,13.115153419491588,68.83879682734576,85.78724289393548,knee_flexion
135.39584908394588,161.91699904418473,163.35048164561977,11.26234341407742,116.56275534977587,55.53270925405414,knee_flexion
105.14907933382831,158.58141905521185,178.93119584674437,11.885721069760141,105.40333445512995,75.39219472007238,knee_flexion
156.40153433272224,179.27692621103688,175.26463966550617,28.86764702555706,23.962878247001175,79.7894282583485,knee_flexion
133.65405552648383,166.30486785239583,176.9676472896154,29.436076372934224,87.53221553474991,64.1469194735892,knee_flexion
126.51230863214764,161.59024371669545,160.84797088717988,17.830136833688627,19.87285587763148,43.871804263021914,knee_flexion
152.38958750978495,163.38218678760677,177.92053465633862,22.24442017187905,13.869358040286173,47.87616706587397,knee_flexion
106.46558344104061,179.2720807316898,156.56112678454906,20.315113525761028,112.97946248042157,88.85963649571787,knee_flexion
108.90883483068356,151.4735293125012,154.60805497613276,11.26656957405116,31.463666520157002,68.42848573518677,knee_flexion
162.99590370365135,166.1165665108302,168.77968670097243,14.037345032190823,98.06419827412351,70.88944542527916,knee_flexion
159.130946335418,178.4652932101735,160.43702327269776,11.811581170708788,34.85218537084607,61.89207828379186,knee_flexion
165.65549214595785,161.34929467120247,173.1231964099611,20.8095338434151,30.10896474740742,56.03670594767258,knee_flexion
142.2553508018255,170.1856018405468,163.04279240427138,14.572912053242293,89.40974574639439,48.44365208063574,knee_flexion
164.93357534921012,155.6371073710943,153.2193708849756,19.95295404730758,67.15045579206634,65.40964573891225,knee_flexion
124.93339914710717,179.84444678488825,164.58841838011745,19.55893161479662,56.39426689860174,43.341287735073145,knee_flexion
137.43653049196928,156.8390331666955,169.12826940687148,11.016669238969543,117.95258113783018,63.45025395063361,knee_flexion
161.74042972725587,164.26683519698804,151.80992455722665,26.44427092187614,81.30021026338477,79.08785237869725,knee_flexion
124.25358908070987,169.13810232739934,175.68687011389824,22.62130885743775,48.24409983194936,73.12647971831,knee_flexion
143.7483350891254,178.81760887519874,161.1273696462501,18.501635350282623,99.33352573057651,65.28811573713706,knee_flexion
148.92584744925864,163.79128393360776,156.464854254381,24.904076855620218,24.42706861031809,49.9291831765654,knee_flexion
140.1459986227367,172.4180940057621,176.84063660603445,15.451729948317833,22.17966844606098,87.80233297613145,knee_flexion
